reward,distance_to_goal,distance_to_goal_reward,success,did_multi_agents_collide,num_steps,spl,psc,human_collision,episode_id
3.526076316833496,6.088306903839111,-0.0,0.0,1.0,71.0,0.0,0.9295774647887324,1.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 18
11.901082992553713,0.1720284968614578,0.1985561102628708,1.0,0.0,209.0,0.6605868238139231,0.9330143540669856,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 20
8.403800964355469,0.1496561616659164,0.1957011967897415,1.0,0.0,109.0,0.8624894048181321,1.0,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 24
-2.2063941955566406,13.33745288848877,-0.0,0.0,0.0,500.0,0.0,1.0,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 8
16.944082260131836,0.0791227668523788,0.1980776637792587,1.0,0.0,160.0,0.8910008006165996,0.96875,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 16
5.4581074714660645,2.003792762756348,0.1054491996765136,0.0,1.0,69.0,0.0,0.9420289855072465,1.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 23
-2.809732913970948,5.761847972869873,-0.0,0.0,0.0,500.0,0.0,0.828,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 22
6.485796928405762,0.1317721158266067,0.1893142908811569,1.0,0.0,34.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 19
10.164560317993164,0.0835062339901924,0.2035615369677543,1.0,0.0,65.0,0.9973860535171724,1.0,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 15
0.2858676314353943,2.3688580989837646,0.2072572708129882,0.0,1.0,409.0,0.0,0.9877750611246944,1.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 18
4.816900730133057,0.0746617242693901,0.174178846180439,1.0,0.0,39.0,0.9928406698413352,1.0,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 13
8.570829391479492,0.1140456572175026,0.2071342393755912,1.0,0.0,89.0,0.9924735575543768,1.0,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 12
8.550153732299805,0.0672270506620407,0.199823722243309,1.0,0.0,46.0,0.999329722650406,1.0,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 11
10.267244338989258,0.1923864781856537,0.2061260044574737,1.0,0.0,83.0,0.9812855192915936,1.0,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 10
1.41541588306427,2.438167095184326,0.2489511966705322,0.0,1.0,23.0,0.0,0.6086956521739131,1.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 7
-12.083379745483398,21.594560623168945,-0.0,0.0,0.0,500.0,0.0,1.0,0.0,data/scene_datasets/hm3d/val/00814-p53SfW6mjZe/p53SfW6mjZe.basis.glb 9
4.076842784881592,0.1847023367881775,0.1759830117225647,1.0,0.0,58.0,0.997068896568298,0.7758620689655172,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 6
2.1391334533691406,6.190764904022217,-0.0,0.0,1.0,209.0,0.0,0.8038277511961722,1.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 5
10.69554328918457,0.1728165447711944,0.18879234790802,1.0,0.0,74.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 17
11.81019115447998,0.0626585558056831,0.2056537196040153,1.0,0.0,156.0,0.9170832669098302,0.9615384615384616,0.0,data/scene_datasets/hm3d/val/00844-q5QZSEeHe5g/q5QZSEeHe5g.basis.glb 21
8.739909172058105,0.1668858975172042,0.1913837641477584,1.0,0.0,140.0,0.8017891512304705,1.0,0.0,data/scene_datasets/hm3d/val/00819-6D36GQHuP8H/6D36GQHuP8H.basis.glb 15
8.075382232666016,0.1854491084814071,0.203855499625206,1.0,0.0,110.0,1.0,1.0,0.0,data/scene_datasets/hm3d/val/00804-BHXhpBwSMLh/BHXhpBwSMLh.basis.glb 24
10.015520095825195,0.0683271214365959,0.2076134756207466,1.0,0.0,124.0,0.7950478492146359,1.0,0.0,data/scene_datasets/hm3d/val/00824-Dd4bFSTQ8gi/Dd4bFSTQ8gi.basis.glb 4
